,定期借家
10816,3
10817,1
10818,3
10819,3
10820,3
10821,1
10822,3
10823,1
10824,1
10825,1
10826,3
10827,3
10828,1
10829,2
10830,1
10831,1
10832,1
10833,1
10834,3
10835,1
10836,1
10837,1
10838,1
10839,1
10840,1
10841,3
10842,1
10843,1
10844,3
10845,1
10846,1
10847,1
10848,3
10849,1
10850,2
10851,3
10852,3
10853,1
10854,3
10855,1
10856,1
10857,3
10858,1
10859,1
10860,1
10861,1
10862,1
10863,3
10864,1
10865,1
10866,1
10867,3
10868,3
10869,1
10870,1
10871,1
10872,3
10873,1
10874,2
10875,1
10876,1
10877,1
10878,1
10879,1
10880,1
10881,1
10882,1
10883,1
10884,1
10885,1
10886,1
10887,2
10888,1
10889,1
10890,1
10891,1
10892,1
10893,3
10894,1
10895,1
10896,3
10897,1
10898,2
10899,3
10900,1
10901,1
10902,1
10903,1
10904,3
10905,1
10906,1
10907,1
10908,1
10909,3
10910,1
10911,1
10912,1
10913,3
10914,3
10915,1
10916,1
10917,1
10918,2
10919,3
10920,1
10921,1
10922,1
10923,1
10924,1
10925,1
10926,1
10927,3
10928,1
10929,3
10930,1
10931,1
10932,3
10933,1
10934,1
10935,1
10936,1
10937,1
10938,1
10939,3
10940,1
10941,1
10942,1
10943,3
10944,1
10945,1
10946,3
10947,1
10948,1
10949,3
10950,1
10951,1
10952,1
10953,1
10954,1
10955,1
10956,3
10957,1
10958,1
10959,1
10960,3
10961,1
10962,1
10963,1
10964,1
10965,1
10966,1
10967,1
10968,1
10969,1
10970,3
10971,1
10972,3
10973,1
10974,1
10975,2
10976,3
10977,1
10978,1
10979,1
10980,1
10981,2
10982,3
10983,3
10984,1
10985,3
10986,1
10987,1
10988,1
10989,1
10990,1
10991,2
10992,3
10993,1
10994,3
10995,3
10996,1
10997,1
10998,1
10999,1
11000,1
11001,1
11002,1
11003,1
11004,1
11005,1
11006,2
11007,2
11008,3
11009,2
11010,1
11011,1
11012,1
11013,1
11014,3
11015,3
11016,1
11017,1
11018,1
11019,1
11020,1
11021,1
11022,1
11023,1
11024,3
11025,1
11026,1
11027,1
11028,3
11029,1
11030,1
11031,3
11032,2
11033,1
11034,3
11035,1
11036,3
11037,3
11038,1
11039,1
11040,1
11041,1
11042,3
11043,1
11044,3
11045,1
11046,1
11047,1
11048,3
11049,1
11050,3
11051,1
11052,1
11053,2
11054,1
11055,1
11056,1
11057,1
11058,1
11059,3
11060,1
11061,1
11062,1
11063,1
11064,1
11065,1
11066,1
11067,3
11068,3
11069,1
11070,1
11071,1
11072,3
11073,3
11074,1
11075,1
11076,1
11077,3
11078,1
11079,1
11080,3
11081,1
11082,1
11083,1
11084,1
11085,1
11086,3
11087,1
11088,1
11089,1
11090,1
11091,1
11092,1
11093,1
11094,1
11095,1
11096,1
11097,1
11098,1
11099,1
11100,1
11101,1
11102,3
11103,1
11104,3
11105,3
11106,1
11107,1
11108,1
11109,1
11110,1
11111,3
11112,1
11113,2
11114,1
11115,1
11116,3
11117,1
11118,1
11119,1
11120,1
11121,1
11122,3
11123,1
11124,1
11125,1
11126,2
11127,1
11128,3
11129,1
11130,3
11131,1
11132,1
11133,1
11134,1
11135,1
11136,1
11137,1
11138,2
11139,1
11140,3
11141,3
11142,2
11143,1
11144,1
11145,1
11146,1
11147,1
11148,3
11149,1
11150,3
11151,1
11152,1
11153,1
11154,1
11155,1
11156,1
11157,2
11158,1
11159,1
11160,1
11161,1
11162,1
11163,2
11164,1
11165,3
11166,1
11167,3
11168,1
11169,1
11170,3
11171,1
11172,3
11173,3
11174,1
11175,1
11176,3
11177,3
11178,1
11179,1
11180,1
11181,3
11182,1
11183,1
11184,1
11185,1
11186,1
11187,1
11188,3
11189,1
11190,1
11191,1
11192,3
11193,1
11194,1
11195,1
11196,1
11197,1
11198,1
11199,1
11200,1
11201,1
11202,3
11203,1
11204,2
11205,3
11206,1
11207,1
11208,1
11209,1
11210,3
11211,1
11212,3
11213,1
11214,1
11215,1
11216,1
11217,1
11218,3
11219,1
11220,3
11221,3
11222,3
11223,1
11224,1
11225,1
11226,1
11227,1
11228,1
11229,1
11230,1
11231,3
11232,1
11233,1
11234,3
11235,2
11236,1
11237,1
11238,1
11239,1
11240,1
11241,1
11242,1
11243,1
11244,1
11245,3
11246,1
11247,3
11248,1
11249,3
11250,1
11251,1
11252,1
11253,3
11254,1
11255,1
11256,1
11257,1
11258,3
11259,1
11260,1
11261,1
11262,1
11263,1
11264,1
11265,1
11266,1
11267,1
11268,1
11269,1
11270,1
11271,1
11272,1
11273,3
11274,3
11275,1
11276,1
11277,1
11278,3
11279,2
11280,1
11281,1
11282,1
11283,1
11284,1
11285,1
11286,1
11287,2
11288,1
11289,1
11290,1
11291,1
11292,1
11293,3
11294,1
11295,3
11296,3
11297,3
11298,3
11299,1
11300,3
11301,3
11302,1
11303,1
11304,1
11305,1
11306,3
11307,1
11308,3
11309,1
11310,3
11311,1
11312,1
11313,2
11314,1
11315,1
11316,1
11317,2
11318,1
11319,1
11320,1
11321,1
11322,1
11323,1
11324,1
11325,1
11326,1
11327,3
11328,1
11329,1
11330,1
11331,3
11332,2
11333,1
11334,1
11335,3
11336,1
11337,1
11338,1
11339,1
11340,1
11341,2
11342,1
11343,3
11344,3
11345,3
11346,1
11347,3
11348,1
11349,1
11350,1
11351,1
11352,1
11353,3
11354,1
11355,1
11356,1
11357,1
11358,1
11359,1
11360,1
11361,3
11362,1
11363,3
11364,3
11365,1
11366,1
11367,1
11368,3
11369,1
11370,1
11371,1
11372,1
11373,1
11374,1
11375,1
11376,3
11377,1
11378,1
11379,3
11380,1
11381,1
11382,3
11383,1
11384,1
11385,1
11386,1
11387,1
11388,3
11389,3
11390,1
11391,3
11392,1
11393,1
11394,1
11395,2
11396,1
11397,1
11398,1
11399,1
11400,1
11401,1
11402,1
11403,3
11404,2
11405,1
11406,1
11407,1
11408,1
11409,3
11410,1
11411,1
11412,1
11413,1
11414,1
11415,3
11416,1
11417,3
11418,3
11419,1
11420,1
11421,1
11422,1
11423,1
11424,1
11425,1
11426,1
11427,3
11428,1
11429,3
11430,1
11431,1
11432,1
11433,1
11434,2
11435,1
11436,3
11437,1
11438,1
11439,3
11440,1
11441,1
11442,1
11443,3
11444,3
11445,1
11446,2
11447,3
11448,1
11449,1
11450,1
11451,1
11452,3
11453,1
11454,1
11455,1
11456,3
11457,3
11458,2
11459,1
11460,1
11461,3
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,1
11470,1
11471,3
11472,1
11473,1
11474,2
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,3
11482,1
11483,1
11484,1
11485,3
11486,1
11487,1
11488,2
11489,1
11490,2
11491,1
11492,1
11493,1
11494,1
11495,2
11496,1
11497,1
11498,1
11499,1
11500,1
11501,1
11502,1
11503,1
11504,3
11505,1
11506,1
11507,3
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,3
11516,1
11517,3
11518,1
11519,1
11520,1
11521,1
11522,3
11523,3
11524,1
11525,3
11526,3
11527,2
11528,1
11529,1
11530,3
11531,1
11532,1
11533,3
11534,1
11535,1
11536,1
11537,3
11538,1
11539,1
11540,1
11541,3
11542,3
11543,3
11544,3
11545,1
11546,1
11547,1
11548,1
11549,1
11550,1
11551,3
11552,1
11553,1
11554,1
11555,3
11556,1
11557,1
11558,1
11559,1
11560,1
11561,1
11562,1
11563,1
11564,1
11565,1
11566,1
11567,1
11568,1
11569,1
11570,3
11571,1
11572,1
11573,1
11574,1
11575,3
11576,1
11577,1
11578,1
11579,3
11580,3
11581,1
11582,3
11583,1
11584,1
11585,1
11586,1
11587,1
11588,3
11589,3
11590,1
11591,1
11592,1
11593,1
11594,3
11595,1
11596,1
11597,3
11598,1
11599,1
11600,1
11601,1
11602,3
11603,3
11604,1
11605,3
11606,1
11607,3
11608,1
11609,1
11610,3
11611,3
11612,3
11613,1
11614,3
11615,1
11616,1
11617,1
11618,1
11619,2
11620,1
11621,3
11622,1
11623,1
11624,1
11625,1
11626,3
11627,1
11628,1
11629,1
11630,1
11631,1
11632,3
11633,1
11634,1
11635,1
11636,1
11637,1
11638,1
11639,1
11640,2
11641,1
11642,1
11643,1
11644,1
11645,1
11646,1
11647,1
11648,1
11649,3
11650,1
11651,3
11652,1
11653,1
11654,1
11655,1
11656,1
11657,1
11658,2
11659,1
11660,1
11661,1
11662,1
11663,1
11664,1
11665,3
11666,1
11667,1
11668,1
11669,3
11670,1
11671,1
11672,1
11673,1
11674,1
11675,3
11676,1
11677,3
11678,1
11679,1
11680,1
11681,1
11682,1
11683,1
11684,3
11685,3
11686,1
11687,3
11688,1
11689,3
11690,3
11691,1
11692,1
11693,3
11694,1
11695,1
11696,3
11697,1
11698,3
11699,3
11700,1
11701,1
11702,3
11703,1
11704,3
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,3
11712,3
11713,1
11714,1
11715,1
11716,1
11717,1
11718,3
11719,1
11720,1
11721,3
11722,1
11723,1
11724,3
11725,1
11726,1
11727,1
11728,1
11729,3
11730,1
11731,3
11732,1
11733,1
11734,1
11735,1
11736,1
11737,1
11738,3
11739,1
11740,3
11741,1
11742,1
11743,1
11744,2
11745,1
11746,1
11747,1
11748,3
11749,1
11750,1
11751,1
11752,1
11753,1
11754,1
11755,3
11756,1
11757,1
11758,1
11759,1
11760,3
11761,3
11762,1
11763,3
11764,1
11765,2
11766,1
11767,2
11768,1
11769,3
11770,1
11771,1
11772,1
11773,1
11774,1
11775,3
11776,1
11777,1
11778,1
11779,3
11780,1
11781,3
11782,1
11783,3
11784,1
11785,3
11786,1
11787,3
11788,3
11789,1
11790,1
11791,1
11792,1
11793,1
11794,1
11795,1
11796,1
11797,1
11798,3
11799,1
11800,1
11801,1
11802,3
11803,3
11804,1
11805,3
11806,3
11807,1
11808,1
11809,2
11810,1
11811,3
11812,3
11813,1
11814,1
11815,1
11816,1
11817,1
11818,1
11819,3
11820,1
11821,1
11822,1
11823,3
11824,3
11825,2
11826,1
11827,3
11828,1
11829,1
11830,1
11831,1
11832,3
11833,1
11834,3
11835,2
11836,1
11837,1
11838,1
11839,1
11840,3
11841,1
11842,1
11843,1
11844,1
11845,1
11846,3
11847,3
11848,1
11849,2
11850,1
11851,3
11852,1
11853,3
11854,1
11855,1
11856,1
11857,1
11858,1
11859,3
11860,3
11861,1
11862,3
11863,1
11864,1
11865,3
11866,1
11867,1
11868,3
11869,1
11870,1
11871,3
11872,3
11873,1
11874,1
11875,1
11876,1
11877,3
11878,2
11879,3
11880,3
11881,1
11882,1
11883,1
11884,1
11885,3
11886,1
11887,3
11888,3
11889,1
11890,1
11891,1
11892,1
11893,2
11894,3
11895,1
11896,1
11897,1
11898,1
11899,1
11900,1
11901,1
11902,1
11903,1
11904,1
11905,1
11906,2
11907,1
11908,1
11909,2
11910,1
11911,1
11912,1
11913,1
11914,1
11915,1
11916,1
11917,1
11918,1
11919,2
11920,1
11921,1
11922,1
11923,3
11924,1
11925,1
11926,2
11927,1
11928,1
11929,3
11930,1
11931,2
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,2
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,3
11953,1
11954,1
11955,1
11956,3
11957,1
11958,2
11959,1
11960,1
11961,3
11962,1
11963,1
11964,1
11965,1
11966,1
11967,1
11968,1
11969,1
11970,3
11971,2
11972,1
11973,1
11974,1
11975,1
11976,1
11977,1
11978,3
11979,1
11980,1
11981,1
11982,1
11983,1
11984,1
11985,3
11986,1
11987,1
11988,1
11989,2
11990,1
11991,1
11992,1
11993,1
11994,1
11995,1
11996,1
11997,1
11998,1
11999,1
12000,3
12001,3
12002,1
12003,1
12004,1
12005,3
12006,1
12007,1
12008,3
12009,1
12010,3
12011,1
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,1
12019,1
12020,1
12021,1
12022,1
12023,3
12024,2
12025,3
12026,1
12027,1
12028,1
12029,2
12030,1
12031,3
12032,3
12033,1
12034,3
12035,2
12036,1
12037,1
12038,1
12039,1
12040,1
12041,3
12042,1
12043,1
12044,3
12045,1
12046,1
12047,1
12048,1
12049,3
12050,1
12051,2
12052,1
12053,3
12054,1
12055,3
12056,1
12057,1
12058,1
12059,1
12060,1
12061,1
12062,1
12063,1
12064,1
12065,1
12066,1
12067,3
12068,1
12069,3
12070,1
12071,1
12072,1
12073,1
12074,1
12075,2
12076,1
12077,1
12078,1
12079,3
12080,1
12081,1
12082,1
12083,1
12084,3
12085,1
12086,3
12087,1
12088,1
12089,1
12090,1
12091,1
12092,1
12093,3
12094,2
12095,1
12096,3
12097,3
12098,1
12099,1
12100,1
12101,1
12102,3
12103,3
12104,1
12105,1
12106,3
12107,1
12108,1
12109,3
12110,1
12111,1
12112,1
12113,1
12114,1
12115,3
12116,1
12117,2
12118,1
12119,1
12120,1
12121,1
12122,3
12123,1
12124,1
12125,1
12126,1
12127,1
12128,1
12129,1
12130,3
12131,2
12132,3
12133,3
12134,3
12135,1
12136,1
12137,1
12138,1
12139,1
12140,1
12141,1
12142,3
12143,3
12144,1
12145,1
12146,1
12147,1
12148,2
12149,1
12150,1
12151,3
12152,3
12153,1
12154,1
12155,3
12156,3
12157,3
12158,3
12159,1
12160,1
12161,1
12162,1
12163,1
12164,1
12165,3
12166,3
12167,1
12168,1
12169,1
12170,1
12171,1
12172,1
12173,3
12174,1
12175,1
12176,1
12177,2
12178,1
12179,3
12180,3
12181,1
12182,1
12183,1
12184,2
12185,1
12186,3
12187,1
12188,3
12189,1
12190,3
12191,3
12192,1
12193,3
12194,1
12195,1
12196,3
12197,3
12198,3
12199,1
12200,1
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,3
12208,3
12209,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,1
12217,1
12218,1
12219,1
12220,1
12221,1
12222,1
12223,3
12224,3
12225,2
12226,1
12227,3
12228,1
12229,1
12230,2
12231,1
12232,1
12233,1
12234,1
12235,3
12236,1
12237,1
12238,2
12239,1
12240,1
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,2
12248,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,1
12255,1
12256,1
12257,1
12258,1
12259,3
12260,3
12261,1
12262,1
12263,1
12264,2
12265,1
12266,1
12267,1
12268,1
12269,3
12270,1
12271,3
12272,3
12273,1
12274,1
12275,1
12276,3
12277,1
12278,1
12279,1
12280,1
12281,1
12282,1
12283,1
12284,1
12285,1
12286,1
12287,3
12288,1
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,1
12296,3
12297,1
12298,1
12299,3
12300,1
12301,1
12302,3
12303,1
12304,1
12305,3
12306,3
12307,1
12308,1
12309,1
12310,1
12311,3
12312,1
12313,3
12314,3
12315,1
12316,1
12317,1
12318,1
12319,1
12320,1
12321,3
12322,1
12323,3
12324,3
12325,1
12326,1
12327,1
12328,1
12329,1
12330,1
12331,2
12332,1
12333,1
12334,1
12335,1
12336,1
12337,3
12338,3
12339,1
12340,3
12341,1
12342,3
12343,1
12344,1
12345,3
12346,2
12347,1
12348,3
12349,1
12350,1
12351,1
12352,2
12353,1
12354,1
12355,1
12356,3
12357,1
12358,1
12359,1
12360,1
12361,3
12362,3
12363,1
12364,3
12365,1
12366,1
12367,1
12368,1
12369,3
12370,1
12371,1
12372,1
12373,1
12374,3
12375,1
12376,1
12377,1
12378,1
12379,1
12380,3
12381,1
12382,1
12383,3
12384,1
12385,1
12386,1
12387,1
12388,3
12389,1
12390,1
12391,3
12392,2
12393,3
12394,1
12395,1
12396,1
12397,1
12398,1
12399,3
12400,1
12401,1
12402,2
12403,1
12404,3
12405,3
12406,3
12407,2
12408,1
12409,1
12410,1
12411,2
12412,1
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,2
12420,1
12421,1
12422,1
12423,1
12424,1
12425,3
12426,1
12427,1
12428,1
12429,1
12430,3
12431,1
12432,1
12433,1
12434,1
12435,3
12436,3
12437,1
12438,1
12439,1
12440,1
12441,1
12442,1
12443,1
12444,1
12445,2
12446,1
12447,1
12448,3
12449,1
12450,1
12451,1
12452,3
12453,1
12454,1
12455,1
12456,3
12457,1
12458,1
12459,1
12460,1
12461,1
12462,1
12463,3
12464,1
12465,1
12466,1
12467,1
12468,3
12469,2
12470,3
12471,3
12472,1
12473,1
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,1
12481,1
12482,1
12483,1
12484,3
12485,1
12486,1
12487,1
12488,1
12489,1
12490,3
12491,1
12492,1
12493,2
12494,1
12495,1
12496,3
12497,1
12498,1
12499,1
12500,1
12501,1
12502,3
12503,1
12504,3
12505,3
12506,3
12507,3
12508,1
12509,1
12510,1
12511,3
12512,3
12513,1
12514,1
12515,1
12516,3
12517,3
12518,1
12519,3
12520,2
12521,1
12522,1
12523,1
12524,3
12525,1
12526,1
12527,1
12528,1
12529,1
12530,3
12531,1
12532,1
12533,2
12534,3
12535,1
12536,1
12537,3
12538,1
12539,1
12540,1
12541,3
12542,2
12543,1
12544,1
12545,1
12546,1
12547,1
12548,3
12549,1
12550,1
12551,3
12552,1
12553,3
12554,1
12555,1
12556,1
12557,1
12558,1
12559,3
12560,1
12561,3
12562,1
12563,3
12564,1
12565,1
12566,1
12567,3
12568,1
12569,1
12570,3
12571,2
12572,1
12573,1
12574,1
12575,1
12576,1
12577,3
12578,1
12579,3
12580,1
12581,1
12582,1
12583,1
12584,1
12585,3
12586,1
12587,1
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,1
12595,1
12596,1
12597,1
12598,2
12599,3
12600,1
12601,2
12602,1
12603,3
12604,1
12605,1
12606,1
12607,1
12608,1
12609,1
12610,1
12611,2
12612,1
12613,1
12614,1
12615,1
12616,1
12617,1
12618,1
12619,1
12620,1
12621,1
12622,3
12623,3
12624,3
12625,1
12626,3
12627,3
12628,1
12629,1
12630,1
12631,3
12632,1
12633,1
12634,3
12635,1
12636,1
12637,3
12638,1
12639,1
12640,1
12641,1
12642,1
12643,1
12644,1
12645,2
12646,1
12647,1
12648,2
12649,1
12650,3
12651,1
12652,3
12653,1
12654,3
12655,2
12656,1
12657,1
12658,1
12659,3
12660,1
12661,1
12662,1
12663,2
12664,1
12665,1
12666,3
12667,1
12668,1
12669,3
12670,1
12671,1
12672,1
12673,3
12674,3
12675,1
12676,1
12677,2
12678,3
12679,1
12680,1
12681,3
12682,1
12683,1
12684,1
12685,2
12686,1
12687,3
12688,1
12689,1
12690,3
12691,3
12692,1
12693,1
12694,1
12695,1
12696,2
12697,1
12698,1
12699,1
12700,1
12701,3
12702,3
12703,3
12704,1
12705,1
12706,1
12707,3
12708,1
12709,1
12710,1
12711,3
12712,1
12713,1
12714,1
12715,1
12716,2
12717,1
12718,1
12719,1
12720,1
12721,1
12722,1
12723,3
12724,1
12725,1
12726,1
12727,1
12728,3
12729,1
12730,1
12731,1
12732,3
12733,3
12734,1
12735,1
12736,3
12737,1
12738,1
12739,1
12740,3
12741,2
12742,1
12743,1
12744,1
12745,3
12746,1
12747,1
12748,1
12749,1
12750,1
12751,3
12752,1
12753,3
12754,1
12755,2
12756,1
12757,3
12758,3
12759,1
12760,1
12761,1
12762,3
12763,1
12764,1
12765,3
12766,2
12767,3
12768,1
12769,1
12770,1
12771,1
12772,1
12773,3
12774,3
12775,1
12776,3
12777,1
12778,1
12779,3
12780,1
12781,1
12782,2
12783,1
12784,1
12785,1
12786,2
12787,3
12788,1
12789,1
12790,1
12791,1
12792,3
12793,1
12794,1
12795,1
12796,1
12797,3
12798,2
12799,1
12800,1
12801,1
12802,1
12803,1
12804,1
12805,2
12806,1
12807,3
12808,3
12809,1
12810,1
12811,1
12812,1
12813,3
12814,1
12815,1
12816,3
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,3
12824,3
12825,1
12826,1
12827,1
12828,1
12829,1
12830,3
12831,1
12832,1
12833,3
12834,1
12835,1
12836,1
12837,1
12838,3
12839,1
12840,1
12841,1
12842,3
12843,1
12844,1
12845,1
12846,3
12847,1
12848,1
12849,3
12850,1
12851,1
12852,1
12853,1
12854,3
12855,3
12856,3
12857,1
12858,1
12859,2
12860,1
12861,1
12862,1
12863,3
12864,3
12865,1
12866,3
12867,1
12868,3
12869,1
12870,1
12871,1
12872,3
12873,1
12874,1
12875,3
12876,1
12877,1
12878,1
12879,1
12880,3
12881,1
12882,2
12883,1
12884,1
12885,1
12886,1
12887,1
12888,1
12889,1
12890,2
12891,1
12892,3
12893,1
12894,1
12895,1
12896,2
12897,1
12898,1
12899,3
12900,1
12901,3
12902,1
12903,2
12904,3
12905,3
12906,1
12907,1
12908,1
12909,1
12910,1
12911,1
12912,1
12913,1
12914,1
12915,1
12916,1
12917,3
12918,1
12919,1
12920,3
12921,3
12922,1
12923,1
12924,1
12925,1
12926,1
12927,3
12928,1
12929,1
12930,1
12931,1
12932,1
12933,1
12934,2
12935,1
12936,3
12937,1
12938,1
12939,1
12940,1
12941,1
12942,1
12943,1
12944,3
12945,1
12946,1
12947,1
12948,1
12949,1
12950,3
12951,2
12952,1
12953,3
12954,1
12955,1
12956,3
12957,1
12958,3
12959,1
12960,1
12961,3
12962,1
12963,1
12964,2
12965,1
12966,1
12967,3
12968,1
12969,3
12970,1
12971,1
12972,3
12973,1
12974,1
12975,1
12976,1
12977,1
12978,1
12979,3
12980,3
12981,1
12982,1
12983,1
12984,1
12985,3
12986,1
12987,1
12988,1
12989,1
12990,1
12991,1
12992,1
12993,3
12994,3
12995,3
12996,3
12997,1
12998,1
12999,2
13000,1
13001,1
13002,3
13003,1
13004,1
13005,1
13006,1
13007,1
13008,3
13009,3
13010,1
13011,1
13012,2
13013,1
13014,1
13015,1
13016,1
13017,1
13018,1
13019,1
13020,1
13021,3
13022,1
13023,1
13024,1
13025,1
13026,1
13027,1
13028,2
13029,3
13030,2
13031,1
13032,3
13033,1
13034,1
13035,1
13036,3
13037,1
13038,1
13039,1
13040,1
13041,1
13042,1
13043,1
13044,3
13045,1
13046,2
13047,1
13048,3
13049,1
13050,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,3
13062,1
13063,1
13064,1
13065,1
13066,1
13067,3
13068,1
13069,2
13070,1
13071,1
13072,1
13073,1
13074,3
13075,1
13076,3
13077,2
13078,1
13079,3
13080,1
13081,3
13082,1
13083,1
13084,1
13085,1
13086,1
13087,1
13088,3
13089,1
13090,1
13091,1
13092,3
13093,3
13094,3
13095,3
13096,1
13097,1
13098,1
13099,3
13100,1
13101,1
13102,1
13103,1
13104,3
13105,3
13106,3
13107,1
13108,2
13109,1
13110,1
13111,3
13112,3
13113,1
13114,3
13115,1
13116,1
13117,3
13118,1
13119,3
13120,2
13121,3
13122,3
13123,1
13124,1
13125,1
13126,1
13127,1
13128,3
13129,3
13130,1
13131,1
13132,1
13133,2
13134,3
13135,1
13136,3
13137,3
13138,1
13139,1
13140,1
13141,2
13142,1
13143,1
13144,1
13145,1
13146,3
13147,1
13148,3
13149,1
13150,1
13151,1
13152,1
13153,1
13154,1
13155,1
13156,1
13157,3
13158,3
13159,1
13160,1
13161,1
13162,1
13163,1
13164,3
13165,1
13166,1
13167,3
13168,1
13169,3
13170,1
13171,2
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,1
13179,3
13180,1
13181,3
13182,3
13183,1
13184,1
13185,3
13186,1
13187,1
13188,1
13189,1
13190,3
13191,3
13192,1
13193,1
13194,1
13195,1
13196,1
13197,2
13198,1
13199,3
13200,1
13201,1
13202,1
13203,3
13204,1
13205,1
13206,1
13207,1
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,3
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,1
13226,3
13227,1
13228,1
13229,1
13230,1
13231,1
13232,1
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,1
13241,3
13242,1
13243,2
13244,1
13245,1
13246,3
13247,1
13248,3
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,3
13259,1
13260,3
13261,1
13262,1
13263,1
13264,1
13265,1
13266,3
13267,1
13268,1
13269,1
13270,1
13271,1
13272,3
13273,1
13274,3
13275,1
13276,1
13277,3
13278,2
13279,3
13280,1
13281,2
13282,2
13283,1
13284,3
13285,1
13286,1
13287,1
13288,1
13289,3
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,2
13298,1
13299,1
13300,1
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,2
13308,1
13309,3
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,3
13317,1
13318,3
13319,1
13320,3
13321,1
13322,3
13323,1
13324,1
13325,1
13326,3
13327,1
13328,1
13329,1
13330,1
13331,1
13332,1
13333,2
13334,3
13335,3
13336,3
13337,1
13338,3
13339,1
13340,1
13341,3
13342,1
13343,1
13344,1
13345,1
13346,1
13347,3
13348,1
13349,1
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,1
13359,1
13360,3
13361,1
13362,3
13363,1
13364,1
13365,1
13366,2
13367,1
13368,3
13369,1
13370,1
13371,3
13372,1
13373,1
13374,1
13375,3
13376,1
13377,3
13378,1
13379,1
13380,1
13381,1
13382,3
13383,3
13384,3
13385,1
13386,3
13387,1
13388,3
13389,1
13390,1
13391,3
13392,1
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,1
13400,1
13401,3
13402,3
13403,3
13404,1
13405,3
13406,1
13407,1
13408,3
13409,1
13410,1
13411,1
13412,1
13413,3
13414,1
13415,3
13416,1
13417,1
13418,3
13419,1
13420,1
13421,1
13422,1
13423,1
13424,1
13425,1
13426,3
13427,3
13428,1
13429,1
13430,1
13431,3
13432,1
13433,1
13434,3
13435,1
13436,1
13437,1
13438,1
13439,1
13440,1
13441,1
13442,1
13443,3
13444,1
13445,1
13446,2
13447,1
13448,1
13449,3
13450,1
13451,3
13452,1
13453,1
13454,1
13455,1
13456,3
13457,1
13458,1
13459,1
13460,1
13461,3
13462,3
13463,3
13464,1
13465,1
13466,1
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,3
13474,3
13475,1
13476,1
13477,3
13478,1
13479,1
13480,1
13481,1
13482,3
13483,1
13484,1
13485,1
13486,1
13487,1
13488,3
13489,1
13490,2
13491,1
13492,1
13493,3
13494,3
13495,1
13496,3
13497,1
13498,1
13499,3
13500,1
13501,1
13502,1
13503,2
13504,1
13505,3
13506,1
13507,3
13508,3
13509,1
13510,3
13511,1
13512,3
13513,1
13514,1
13515,1
13516,1
13517,3
13518,1
13519,2
13520,1
13521,3
13522,1
13523,1
13524,1
13525,1
13526,1
13527,3
13528,1
13529,1
13530,3
13531,1
13532,1
13533,1
13534,1
13535,1
13536,1
13537,1
13538,3
13539,1
13540,1
13541,1
13542,1
13543,1
13544,3
13545,1
13546,1
13547,3
13548,3
13549,3
13550,3
13551,1
13552,1
13553,1
13554,3
13555,2
13556,1
13557,1
13558,1
13559,1
13560,3
13561,3
13562,1
13563,1
13564,1
13565,3
13566,1
13567,1
13568,1
13569,1
13570,3
13571,1
13572,1
13573,1
13574,3
13575,1
13576,1
13577,1
13578,1
13579,3
13580,1
13581,1
13582,2
13583,1
13584,3
13585,1
13586,1
13587,1
13588,1
13589,3
13590,1
13591,1
13592,1
13593,1
13594,1
13595,1
13596,1
13597,2
13598,3
13599,1
13600,1
13601,1
13602,3
13603,3
13604,1
13605,1
13606,1
13607,3
13608,1
13609,2
13610,3
13611,1
13612,3
13613,1
