,平均地価
4666,
4667,1830285.7142857143
4668,1623200.0
4669,896666.6666666666
4670,780600.0
4671,895500.0
4672,
4673,6949142.857142857
4674,438000.0
4675,698875.0
4676,470000.0
4677,782500.0
4678,2906666.6666666665
4679,693400.0
4680,340500.0
4681,
4682,782000.0
4683,587500.0
4684,524500.0
4685,465000.0
4686,
4687,1114800.0
4688,592000.0
4689,320333.3333333333
4690,431333.3333333333
4691,2200000.0
4692,
4693,452000.0
4694,301250.0
4695,636600.0
4696,459250.0
4697,275666.6666666667
4698,530500.0
4699,388200.0
4700,1416000.0
4701,392666.6666666667
4702,828000.0
4703,292250.0
4704,1755000.0
4705,592250.0
4706,407000.0
4707,
4708,1503000.0
4709,380000.0
4710,482000.0
4711,459250.0
4712,1119800.0
4713,275666.6666666667
4714,285750.0
4715,2070000.0
4716,685000.0
4717,
4718,617000.0
4719,530500.0
4720,431333.3333333333
4721,4055142.857142857
4722,273000.0
4723,452000.0
4724,543600.0
4725,963000.0
4726,377666.6666666667
4727,927000.0
4728,1110500.0
4729,242000.0
4730,1520000.0
4731,3442222.222222222
4732,2180000.0
4733,409000.0
4734,414000.0
4735,605000.0
4736,339200.0
4737,780600.0
4738,499200.0
4739,519000.0
4740,2165000.0
4741,1181000.0
4742,829000.0
4743,686571.4285714285
4744,654000.0
4745,636600.0
4746,311500.0
4747,2926500.0
4748,1436666.6666666667
4749,416875.0
4750,992500.0
4751,3793750.0
4752,497857.1428571429
4753,1199200.0
4754,1199200.0
4755,573000.0
4756,879800.0
4757,1382666.6666666667
4758,787500.0
4759,389400.0
4760,2440000.0
4761,710000.0
4762,699500.0
4763,1640000.0
4764,2440000.0
4765,686000.0
4766,523000.0
4767,624500.0
4768,465000.0
4769,1702000.0
4770,1085500.0
4771,416875.0
4772,702166.6666666666
4773,571000.0
4774,540250.0
4775,399000.0
4776,2500000.0
4777,
4778,639000.0
4779,734000.0
4780,441000.0
4781,420750.0
4782,624500.0
4783,530500.0
4784,685666.6666666666
4785,2906666.6666666665
4786,441000.0
4787,1623200.0
4788,1580000.0
4789,2840000.0
4790,273000.0
4791,420000.0
4792,611500.0
4793,395333.3333333333
4794,1247500.0
4795,492000.0
4796,735000.0
4797,
4798,2501250.0
4799,543600.0
4800,2500000.0
4801,743400.0
4802,539666.6666666666
4803,654000.0
4804,1010000.0
4805,1457166.6666666667
4806,1558583.3333333333
4807,1251333.3333333333
4808,1251333.3333333333
4809,2930000.0
4810,502000.0
4811,448833.3333333333
4812,320333.3333333333
4813,687000.0
4814,288125.0
4815,
4816,6949142.857142857
4817,332000.0
4818,
4819,539666.6666666666
4820,1554000.0
4821,267000.0
4822,991000.0
4823,301250.0
4824,686571.4285714285
4825,471800.0
4826,410000.0
4827,349500.0
4828,686571.4285714285
4829,573000.0
4830,356333.3333333333
4831,263000.0
4832,685000.0
4833,992500.0
4834,879800.0
4835,2440000.0
4836,709000.0
4837,
4838,2198888.888888889
4839,485500.0
4840,823000.0
4841,441000.0
4842,699500.0
4843,1790000.0
4844,687000.0
4845,1580000.0
4846,636600.0
4847,
4848,901600.0
4849,1580000.0
4850,323600.0
4851,292250.0
4852,1014000.0
4853,590833.3333333334
4854,349500.0
4855,436800.0
4856,542666.6666666666
4857,674000.0
4858,4202000.0
4859,536000.0
4860,247000.0
4861,9988222.222222222
4862,654000.0
4863,1086571.4285714286
4864,1050000.0
4865,590000.0
4866,1914000.0
4867,445111.1111111111
4868,445111.1111111111
4869,976200.0
4870,356333.3333333333
4871,230500.0
4872,292250.0
4873,363000.0
4874,271000.0
4875,241500.0
4876,1240000.0
4877,767000.0
4878,3442222.222222222
4879,527000.0
4880,482000.0
4881,2685000.0
4882,1980000.0
4883,611500.0
4884,
4885,8162222.222222222
4886,536000.0
4887,576285.7142857143
4888,515400.0
4889,1114800.0
4890,799000.0
4891,607200.0
4892,382500.0
4893,965333.3333333334
4894,1430000.0
4895,530500.0
4896,1431000.0
4897,446750.0
4898,312000.0
4899,447600.0
4900,1830285.7142857143
4901,1953666.6666666667
4902,2930000.0
4903,795777.7777777778
4904,5726666.666666667
4905,568000.0
4906,628333.3333333334
4907,611500.0
4908,1953666.6666666667
4909,805500.0
4910,601625.0
4911,480600.0
4912,702166.6666666666
4913,1338500.0
4914,1291000.0
4915,524500.0
4916,2180000.0
4917,605000.0
4918,829000.0
4919,685666.6666666666
4920,927000.0
4921,764714.2857142857
4922,764714.2857142857
4923,590833.3333333334
4924,1187250.0
4925,1623200.0
4926,351000.0
4927,767000.0
4928,1338500.0
4929,452000.0
4930,348666.6666666667
4931,382500.0
4932,2198888.888888889
4933,384000.0
4934,1187571.4285714286
4935,654000.0
4936,601000.0
4937,
4938,1086571.4285714286
4939,
4940,1107777.7777777778
4941,738500.0
4942,351000.0
4943,1030500.0
4944,530500.0
4945,472200.0
4946,2440000.0
4947,574333.3333333334
4948,821333.3333333334
4949,461000.0
4950,471800.0
4951,689500.0
4952,674000.0
4953,164000.0
4954,534600.0
4955,519000.0
4956,
4957,743400.0
4958,879800.0
4959,267000.0
4960,339500.0
4961,1251333.3333333333
4962,527000.0
4963,356333.3333333333
4964,
4965,1980000.0
4966,311500.0
4967,501666.6666666667
4968,504666.6666666667
4969,1125000.0
4970,805000.0
4971,410000.0
4972,735600.0
4973,618000.0
4974,623333.3333333334
4975,511000.0
4976,23714705.88235294
4977,446750.0
4978,1173333.3333333333
4979,431333.3333333333
4980,6949142.857142857
4981,
4982,1055000.0
4983,392666.6666666667
4984,977400.0
4985,288125.0
4986,497500.0
4987,543888.8888888889
4988,640000.0
4989,583500.0
4990,482000.0
4991,348500.0
4992,537000.0
4993,1073666.6666666667
4994,439250.0
4995,480600.0
4996,1790000.0
4997,283000.0
4998,
4999,991000.0
5000,705250.0
5001,538000.0
5002,292250.0
5003,530500.0
5004,285750.0
5005,866166.6666666666
5006,9988222.222222222
5007,370000.0
5008,527000.0
5009,622428.5714285715
5010,1554000.0
5011,1520000.0
5012,2165000.0
5013,2501250.0
5014,520333.3333333333
5015,781666.6666666666
5016,821285.7142857143
5017,1107777.7777777778
5018,599000.0
5019,609000.0
5020,2631111.111111111
5021,569000.0
5022,921666.6666666666
5023,446750.0
5024,698875.0
5025,9988222.222222222
5026,1382666.6666666667
5027,351000.0
5028,992500.0
5029,654000.0
5030,
5031,
5032,1544500.0
5033,1377666.6666666667
5034,
5035,406500.0
5036,323600.0
5037,714400.0
5038,1014000.0
5039,776571.4285714285
5040,445111.1111111111
5041,1408000.0
5042,2070000.0
5043,
5044,535000.0
5045,735333.3333333334
5046,540250.0
5047,2440000.0
5048,921333.3333333334
5049,1260000.0
5050,356333.3333333333
5051,230500.0
5052,611500.0
5053,507166.6666666667
5054,301250.0
5055,514666.6666666667
5056,523000.0
5057,452000.0
5058,445111.1111111111
5059,486500.0
5060,526800.0
5061,1450000.0
5062,626500.0
5063,
5064,555666.6666666666
5065,1450000.0
5066,363000.0
5067,476500.0
5068,3407500.0
5069,409142.8571428572
5070,288125.0
5071,437000.0
5072,367166.6666666667
5073,991000.0
5074,233000.0
5075,636600.0
5076,896333.3333333334
5077,599000.0
5078,324750.0
5079,602666.6666666666
5080,1232750.0
5081,
5082,310000.0
5083,689666.6666666666
5084,491000.0
5085,986500.0
5086,2213333.333333333
5087,659000.0
5088,1558583.3333333333
5089,351333.3333333333
5090,862500.0
5091,518500.0
5092,977400.0
5093,1790000.0
5094,639000.0
5095,570200.0
5096,658500.0
5097,327500.0
5098,528400.0
5099,511000.0
5100,559500.0
5101,3442222.222222222
5102,622000.0
5103,555750.0
5104,1554000.0
5105,714400.0
5106,1580000.0
5107,577500.0
5108,2640000.0
5109,540250.0
5110,3407500.0
5111,565285.7142857143
5112,698666.6666666666
5113,286000.0
5114,823000.0
5115,677500.0
5116,405000.0
5117,1199200.0
5118,524666.6666666666
5119,409000.0
5120,497857.1428571429
5121,543600.0
5122,339200.0
5123,686571.4285714285
5124,713888.8888888889
5125,660000.0
5126,821333.3333333334
5127,1181000.0
5128,318000.0
5129,2198888.888888889
5130,
5131,749666.6666666666
5132,639000.0
5133,398833.3333333333
5134,698875.0
5135,589500.0
5136,400000.0
5137,583750.0
5138,480600.0
5139,1232750.0
5140,627000.0
5141,348000.0
5142,866166.6666666666
5143,274000.0
5144,640000.0
5145,534600.0
5146,442750.0
5147,713888.8888888889
5148,685666.6666666666
5149,414714.28571428574
5150,458100.0
5151,555750.0
5152,238000.0
5153,1015857.1428571428
5154,1173333.3333333333
5155,
5156,805000.0
5157,3392000.0
5158,304000.0
5159,485500.0
5160,301666.6666666667
5161,976200.0
5162,749666.6666666666
5163,8175000.0
5164,384000.0
5165,1554000.0
5166,2231666.6666666665
5167,275666.6666666667
5168,1302333.3333333333
5169,702000.0
5170,1015857.1428571428
5171,483000.0
5172,699500.0
5173,461000.0
5174,
5175,1436666.6666666667
5176,497857.1428571429
5177,636600.0
5178,472200.0
5179,933000.0
5180,624500.0
5181,370000.0
5182,
5183,2995000.0
5184,1431000.0
5185,486500.0
5186,795777.7777777778
5187,816000.0
5188,618000.0
5189,
5190,636600.0
5191,1382666.6666666667
5192,3392000.0
5193,
5194,445111.1111111111
5195,599000.0
5196,1645500.0
5197,3050000.0
5198,1050000.0
5199,850000.0
5200,1430000.0
5201,787500.0
5202,406500.0
5203,436800.0
5204,529333.3333333334
5205,450000.0
5206,364333.3333333333
5207,465000.0
5208,292250.0
5209,472200.0
5210,341666.6666666667
5211,2150000.0
5212,577500.0
5213,395333.3333333333
5214,1605000.0
5215,1114800.0
5216,991000.0
5217,921666.6666666666
5218,
5219,2180000.0
5220,482000.0
5221,2906666.6666666665
5222,296000.0
5223,
5224,557500.0
5225,698666.6666666666
5226,507166.6666666667
5227,423000.0
5228,674000.0
5229,1540000.0
5230,2906666.6666666665
5231,867833.3333333334
5232,322400.0
5233,336000.0
5234,755714.2857142857
5235,511000.0
5236,862500.0
5237,450000.0
5238,
5239,640000.0
5240,624000.0
5241,491000.0
5242,579000.0
5243,499200.0
5244,742333.3333333334
5245,592250.0
5246,1980000.0
5247,450000.0
5248,1107777.7777777778
5249,4976000.0
5250,1302333.3333333333
5251,442750.0
5252,415500.0
5253,474333.3333333333
5254,
5255,318000.0
5256,2906666.6666666665
5257,671200.0
5258,339500.0
5259,812500.0
5260,348000.0
5261,805500.0
5262,1175000.0
5263,1338500.0
5264,587000.0
5265,1843333.3333333333
5266,1580000.0
5267,1187250.0
5268,976200.0
5269,699500.0
5270,570000.0
5271,698875.0
5272,622666.6666666666
5273,332000.0
5274,877875.0
5275,639000.0
5276,349500.0
5277,601625.0
5278,374000.0
5279,570200.0
5280,436800.0
5281,879800.0
5282,782000.0
5283,583750.0
5284,570200.0
5285,1251333.3333333333
5286,812500.0
5287,624500.0
5288,1554000.0
5289,519000.0
5290,3195000.0
5291,320333.3333333333
5292,1110500.0
5293,273500.0
5294,
5295,563000.0
5296,274250.0
5297,1220000.0
5298,2840000.0
5299,821333.3333333334
5300,555750.0
5301,624500.0
5302,436800.0
5303,370500.0
5304,3751428.5714285714
5305,484500.0
5306,496500.0
5307,335000.0
5308,555750.0
5309,492000.0
5310,671200.0
5311,363500.0
5312,279000.0
5313,601625.0
5314,429666.6666666667
5315,1342500.0
5316,348666.6666666667
5317,1408000.0
5318,2500000.0
5319,322400.0
5320,805500.0
5321,296000.0
5322,1640000.0
5323,589500.0
5324,351333.3333333333
5325,693400.0
5326,416800.0
5327,685666.6666666666
5328,828000.0
5329,320333.3333333333
5330,1505000.0
5331,530500.0
5332,1119800.0
5333,622000.0
5334,443500.0
5335,6949142.857142857
5336,426000.0
5337,977400.0
5338,1233333.3333333333
5339,622666.6666666666
5340,867833.3333333334
5341,687000.0
5342,476000.0
5343,976200.0
5344,507166.6666666667
5345,687000.0
5346,1107777.7777777778
5347,
5348,927000.0
5349,571000.0
5350,288125.0
5351,319000.0
5352,276500.0
5353,430500.0
5354,1843333.3333333333
5355,476000.0
5356,409000.0
5357,364666.6666666667
5358,486000.0
5359,1073666.6666666667
5360,416800.0
5361,526800.0
5362,991000.0
5363,534666.6666666666
5364,1554000.0
5365,1466222.2222222222
5366,506500.0
5367,2501250.0
5368,699000.0
5369,
5370,1086571.4285714286
5371,301250.0
5372,821333.3333333334
5373,698875.0
5374,1199200.0
5375,1840000.0
5376,327000.0
5377,698875.0
5378,671333.3333333334
5379,472200.0
5380,437000.0
5381,1232750.0
5382,538500.0
5383,164000.0
5384,685666.6666666666
5385,686571.4285714285
5386,868000.0
5387,1086571.4285714286
5388,758500.0
5389,1181000.0
5390,1436666.6666666667
5391,2631111.111111111
5392,877875.0
5393,507166.6666666667
5394,273500.0
5395,492000.0
5396,538500.0
5397,1232750.0
5398,879800.0
5399,1580000.0
5400,357000.0
5401,448833.3333333333
5402,348500.0
5403,407000.0
5404,529333.3333333334
5405,
5406,2631111.111111111
5407,743400.0
5408,2500000.0
5409,332000.0
5410,1400000.0
5411,501666.6666666667
5412,782000.0
5413,568000.0
5414,480600.0
5415,503500.0
5416,867833.3333333334
5417,535000.0
5418,1181000.0
5419,680833.3333333334
5420,875500.0
5421,543333.3333333334
5422,1580000.0
5423,1055000.0
5424,764714.2857142857
5425,2631111.111111111
5426,543333.3333333334
5427,445111.1111111111
5428,921666.6666666666
5429,1140000.0
5430,636600.0
5431,866166.6666666666
5432,335000.0
5433,755714.2857142857
5434,520333.3333333333
5435,698875.0
5436,639000.0
5437,1188000.0
5438,2440000.0
5439,654000.0
5440,3151500.0
5441,1520000.0
5442,528400.0
5443,704500.0
5444,356000.0
5445,319000.0
5446,2440000.0
5447,1645500.0
5448,622000.0
5449,507166.6666666667
5450,976200.0
5451,416875.0
5452,215333.3333333333
5453,499200.0
5454,391000.0
5455,1466222.2222222222
5456,2280000.0
5457,485500.0
5458,3392000.0
5459,626500.0
5460,680833.3333333334
5461,1107777.7777777778
5462,2440000.0
5463,583500.0
5464,296000.0
5465,
5466,735600.0
5467,592250.0
5468,507166.6666666667
5469,1342500.0
5470,670000.0
5471,671333.3333333334
5472,1790000.0
5473,685000.0
5474,877875.0
5475,639000.0
5476,491333.3333333333
5477,516666.6666666667
5478,1580000.0
5479,519000.0
5480,927000.0
5481,2060000.0
5482,855000.0
5483,1544500.0
5484,702166.6666666666
5485,527000.0
5486,589500.0
5487,698875.0
5488,430500.0
5489,855000.0
5490,1073666.6666666667
5491,607333.3333333334
5492,429666.6666666667
5493,459800.0
5494,511000.0
5495,370000.0
5496,222000.0
5497,501500.0
5498,1400000.0
5499,324750.0
5500,482000.0
5501,821285.7142857143
5502,671333.3333333334
5503,868000.0
5504,382500.0
5505,698875.0
5506,758500.0
5507,821333.3333333334
5508,391000.0
5509,453600.0
5510,415500.0
5511,332000.0
5512,1518666.6666666667
5513,677500.0
5514,1758000.0
5515,713888.8888888889
5516,699000.0
5517,677500.0
5518,611500.0
5519,497857.1428571429
5520,364666.6666666667
5521,475333.3333333333
5522,592000.0
5523,349500.0
5524,507166.6666666667
5525,1623200.0
5526,507166.6666666667
5527,1773333.3333333333
5528,569000.0
5529,339200.0
5530,437000.0
5531,472200.0
5532,576666.6666666666
5533,896333.3333333334
5534,1408000.0
5535,653400.0
5536,1544500.0
5537,301500.0
5538,
5539,
5540,1580000.0
5541,1503000.0
5542,896333.3333333334
5543,6949142.857142857
5544,
5545,226000.0
5546,1086571.4285714286
5547,2631111.111111111
5548,2800000.0
5549,1466222.2222222222
5550,274250.0
5551,639000.0
5552,1302333.3333333333
5553,713888.8888888889
5554,807600.0
5555,274000.0
5556,527000.0
5557,
5558,928500.0
5559,602666.6666666666
5560,452000.0
5561,901600.0
5562,547000.0
5563,482000.0
5564,534666.6666666666
5565,
5566,516571.4285714286
5567,605000.0
5568,363500.0
5569,580500.0
5570,341666.6666666667
5571,443500.0
5572,304000.0
5573,577500.0
5574,676500.0
5575,787500.0
5576,1030500.0
5577,
5578,1030500.0
5579,491000.0
5580,992500.0
5581,1408000.0
5582,695000.0
5583,448833.3333333333
5584,475333.3333333333
5585,340500.0
5586,991000.0
5587,780600.0
5588,1400000.0
5589,4202000.0
5590,671333.3333333334
5591,497500.0
5592,322400.0
5593,524500.0
5594,
5595,
5596,370000.0
5597,610500.0
5598,3392000.0
5599,8175000.0
5600,527000.0
5601,461000.0
5602,339500.0
5603,
5604,450000.0
5605,2440000.0
5606,459800.0
5607,879800.0
5608,1251333.3333333333
5609,963000.0
5610,
5611,1400000.0
5612,1233333.3333333333
5613,389666.6666666667
5614,693400.0
5615,782000.0
5616,324500.0
5617,241500.0
5618,872000.0
5619,504666.6666666667
5620,516571.4285714286
5621,901600.0
5622,516666.6666666667
5623,618000.0
5624,1557200.0
5625,442666.6666666667
5626,877875.0
5627,879800.0
5628,801000.0
5629,516000.0
5630,644000.0
5631,1251333.3333333333
5632,9988222.222222222
5633,439250.0
5634,1980000.0
5635,580500.0
5636,2440000.0
5637,1240000.0
5638,735000.0
5639,590833.3333333334
5640,933000.0
5641,480600.0
5642,437000.0
5643,480600.0
5644,1830285.7142857143
5645,3392000.0
5646,409142.8571428572
5647,595333.3333333334
5648,3442222.222222222
5649,782000.0
5650,639000.0
5651,292250.0
5652,862500.0
5653,699000.0
5654,238000.0
5655,668400.0
5656,2440000.0
5657,230500.0
5658,416875.0
5659,1291000.0
5660,1181000.0
5661,685666.6666666666
5662,339200.0
5663,1107777.7777777778
5664,2440000.0
5665,
5666,436800.0
5667,1251333.3333333333
5668,637500.0
5669,1580000.0
5670,671333.3333333334
5671,1505000.0
5672,367166.6666666667
5673,285750.0
5674,1420000.0
5675,1953666.6666666667
5676,285750.0
5677,
5678,516000.0
5679,1420000.0
5680,271000.0
5681,776571.4285714285
5682,1558583.3333333333
5683,570000.0
5684,624500.0
5685,416000.0
5686,1773333.3333333333
5687,
5688,8175000.0
5689,1773333.3333333333
5690,821333.3333333334
5691,540250.0
5692,515000.0
5693,4100000.0
5694,
5695,409142.8571428572
5696,780600.0
5697,442857.1428571429
5698,764714.2857142857
5699,986500.0
5700,529333.3333333334
5701,1466222.2222222222
5702,921333.3333333334
5703,1280000.0
5704,1843333.3333333333
5705,304000.0
5706,1980000.0
5707,592000.0
5708,
5709,624500.0
5710,499200.0
5711,755714.2857142857
5712,414714.28571428574
5713,988250.0
5714,452000.0
5715,1773333.3333333333
5716,1702000.0
5717,523000.0
5718,1070000.0
5719,4773333.333333333
5720,348500.0
5721,1558583.3333333333
5722,540250.0
5723,670000.0
5724,988250.0
5725,339200.0
5726,356000.0
5727,
5728,630000.0
5729,306500.0
5730,2200000.0
5731,349500.0
5732,764714.2857142857
5733,592250.0
5734,699000.0
5735,535000.0
5736,674000.0
5737,570000.0
5738,640000.0
5739,622666.6666666666
5740,1015857.1428571428
5741,610500.0
5742,480600.0
5743,1187250.0
5744,1199200.0
5745,
5746,710000.0
5747,1199200.0
5748,
5749,
5750,573000.0
5751,407000.0
5752,611500.0
5753,633666.6666666666
5754,524666.6666666666
5755,704500.0
5756,395333.3333333333
5757,660000.0
5758,607666.6666666666
5759,406000.0
5760,1513800.0
5761,1640000.0
5762,6900000.0
5763,370000.0
5764,579000.0
5765,1980000.0
5766,527000.0
5767,4055142.857142857
5768,430500.0
5769,438000.0
5770,2213333.333333333
5771,795777.7777777778
5772,653400.0
5773,279000.0
5774,763000.0
5775,6726000.0
5776,1232750.0
5777,
5778,3751428.5714285714
5779,340500.0
5780,763000.0
5781,511000.0
5782,570200.0
5783,
5784,
5785,1338500.0
5786,660000.0
5787,702166.6666666666
5788,1114800.0
5789,607666.6666666666
5790,253333.3333333333
5791,782000.0
5792,743400.0
5793,
5794,292250.0
5795,442750.0
5796,559500.0
5797,1980000.0
5798,1173333.3333333333
5799,1114800.0
5800,1773333.3333333333
5801,714400.0
5802,472200.0
5803,1558583.3333333333
5804,480600.0
5805,527000.0
5806,1114800.0
5807,516571.4285714286
5808,283000.0
5809,1790000.0
5810,680000.0
5811,1980000.0
5812,522000.0
5813,230500.0
5814,511666.6666666667
5815,433500.0
5816,1290000.0
5817,
5818,644500.0
5819,782500.0
5820,555750.0
5821,476000.0
5822,799000.0
5823,812500.0
5824,590833.3333333334
5825,1251333.3333333333
5826,
5827,337333.3333333333
5828,
5829,821285.7142857143
5830,476500.0
5831,
5832,370000.0
5833,587500.0
5834,3751428.5714285714
5835,324750.0
5836,1200000.0
5837,1544500.0
5838,497857.1428571429
5839,288125.0
5840,637500.0
5841,963000.0
5842,337333.3333333333
5843,592250.0
5844,438000.0
5845,351000.0
5846,472200.0
5847,320333.3333333333
5848,567500.0
5849,
5850,592250.0
5851,1408000.0
5852,1302333.3333333333
5853,965333.3333333334
5854,699000.0
5855,656666.6666666666
5856,3751428.5714285714
5857,1773333.3333333333
5858,241500.0
5859,332000.0
5860,527000.0
5861,437000.0
5862,416875.0
5863,436800.0
5864,1755000.0
5865,
5866,301250.0
5867,2198888.888888889
5868,356000.0
5869,446750.0
5870,749000.0
