LGBMのGBDTの予測,LGBMのDARTの予測,LGBMのGOSSの予測,XGBのGBDTの予測,XGBのDARTの予測,CatBoostの予測
53776.07903383181,51247.79483367984,59301.54026209983,48192.1640625,46788.0625,48353.176811199955
120276.00903973992,118709.02548184115,118297.00168873151,120513.8046875,117195.6171875,111595.5412690456
51316.2908644286,44948.63391363145,46326.43392069796,49602.28515625,47788.9375,45455.429188280235
57538.53811434625,53862.1695616119,57316.149376327216,56300.0859375,54744.171875,57134.98066388537
266827.5808322894,261565.5928720619,263485.8768088348,266021.46875,270160.71875,266997.64172911353
240657.4812939013,242864.3270308098,247299.5294158002,248065.28125,243408.671875,223357.28545533167
42828.72748375429,41711.92709364672,45584.264482828636,45807.44921875,45366.984375,44919.112225538454
150882.90456920798,145111.32149613943,141663.67048596148,148650.15625,136642.5625,131921.60925799285
91004.53918558681,90239.86391166116,93483.46326114018,90881.6875,90458.171875,87341.45911327224
49094.667266563774,47860.69122665314,45298.28019053128,47739.39453125,47953.27734375,42797.21193784496
117269.98086726277,117346.97590448566,118154.32430936887,114513.1796875,112112.53125,115611.31198320973
75751.43817619253,75086.06800492769,74798.65429732583,76087.0546875,72929.828125,71678.98317298095
135402.49392949344,135456.21611678513,137258.84676134243,135080.3125,134367.453125,143254.72123931177
117357.53594583787,112517.84052133973,113352.48909619915,111611.390625,104168.2265625,111417.28662427068
104509.87566949234,102328.85513635588,103103.6966397834,104101.828125,103645.921875,101381.07005168656
103131.94272409029,96944.24550999523,100182.07231906403,104909.9140625,103266.6875,103292.47119352542
103258.2534365839,93450.21362177089,99504.92736555664,96486.375,103277.71875,98973.44580835338
97046.29263282435,93207.4324074669,104798.7117318218,99266.328125,101990.3515625,99927.46630247321
101810.62933186661,97008.09973571239,99321.96649579675,98632.25,108324.4765625,103765.16621331153
73896.20591364872,72328.24865531297,74324.00049364702,74718.5859375,74882.2890625,71751.18479239699
72529.19234426648,72754.43214414912,71165.91208081778,74578.75,76520.6640625,73232.66546597269
96368.72685833905,96382.77109994751,93676.1470597315,97375.953125,98803.6015625,99452.01954506934
209103.6208842515,203425.1233808343,207466.12487330078,199583.359375,209080.8125,203632.37897987603
185259.8461023711,197421.4926426837,199150.4118332569,192316.296875,178385.03125,184748.80340893267
97424.7207742784,99361.19563153599,98087.7768192499,100173.921875,102709.7734375,100037.70284007108
97182.53338527046,98577.57238414332,97462.49980420349,99324.109375,99594.8515625,99347.97281003515
94854.5590157457,88220.68050783098,90568.04547434134,92714.1171875,94044.6796875,94906.18248392796
91647.70623386781,88969.13480223238,90681.55690356583,94495.4375,88404.4453125,93300.17100462188
41724.10413167335,43049.22259683857,43240.617988365535,42917.23046875,42972.2265625,45764.69179098614
67231.4071654129,66421.66041739394,64159.401283539824,65163.9296875,66214.484375,65023.095331739256
160442.46567876273,152479.17306411453,160369.5677855283,165092.828125,150407.265625,164197.55802054345
71550.88065675233,64082.92454812208,71159.94513857251,70039.5859375,76492.4375,79066.57795394695
63053.23721132414,62736.76159604142,63265.947060114704,59261.1328125,59972.55078125,60247.031388432835
83338.91547011043,74702.17028228796,79960.80980713172,74328.640625,78738.9375,74550.63332219982
62068.9154977728,59292.30178982573,62815.21503121182,54743.296875,58458.39453125,58062.11583841266
127459.65047274699,124169.80944591743,125004.05237886134,123999.859375,126972.3359375,140271.84929968193
83577.02638842788,83746.9716726675,83579.63140659068,88187.75,85742.7109375,88198.55393653079
107623.11454802504,104262.01120338979,105449.75656809102,106257.21875,113439.84375,106628.89149388469
122138.06533033449,118139.07899206046,121404.64001739977,121942.078125,121661.40625,124076.55315726946
516356.6520233319,518893.94544812053,544422.0289976727,642835.5625,629094.9375,638250.678841322
73388.12849495196,80891.17012153976,75590.27811701864,83716.546875,84679.3828125,78174.3463248397
197113.2659519526,198068.64322328224,201575.1147292364,196968.46875,202765.125,185565.37829578883
177279.49421980357,173926.84438719563,177171.30493288123,173376.875,177831.53125,171102.85037458703
117546.81522244256,117581.71019341132,114990.92342087589,117552.9609375,107995.421875,115382.86026074631
123618.62189943918,128273.1312490391,125926.13813007926,126817.6015625,129051.859375,137058.13742869918
125331.36679810786,129312.09211345417,128975.4389376066,129103.875,131093.75,129779.16509548132
100292.78719842384,99169.66484808117,100573.28701308253,98548.09375,97028.1640625,97872.38562334246
173461.6357484353,171855.90511022328,167429.6115460591,165020.71875,167644.953125,168414.22916499016
85310.435295371,86479.92000375225,85185.34984967594,85381.59375,86864.53125,85063.53629849636
89141.21074273557,90703.43647382778,90124.66829792183,94051.4453125,91355.765625,88666.38492333019
107605.76075658508,114214.08203966687,116032.54720462211,118902.1875,117047.71875,105805.14401823028
167270.05837420336,167872.62324942896,171800.6478164565,163258.484375,175000.703125,160569.7826984208
126567.32136512651,126455.60303088227,127113.71824215828,132418.28125,125718.546875,121496.6546205735
277378.53903886146,279703.28513593564,279718.6958241033,278261.03125,278050.8125,284443.312826786
84280.5198671142,85414.06194993344,81928.83994824799,79544.75,83538.9921875,78917.38675053799
157463.33701798474,158794.2255329089,161822.09775436105,158129.21875,156684.640625,155211.23669089944
97856.08358637214,95179.16312252272,105552.25216527037,100121.1640625,98904.8203125,92007.33573744063
55608.15183138189,60674.68933136236,60986.31114923323,64174.90234375,63471.8984375,63348.862462966696
155223.37501346774,147564.37930828598,161616.02096948854,137580.84375,143304.40625,139603.4763694917
123275.52550572004,123916.93186171656,127451.78399956979,133569.5,136398.875,140723.76436957647
120672.97652284773,120798.53475372258,119447.10862038704,121165.1796875,120551.21875,118344.6512328431
214147.89374326362,213731.4950721705,212898.61345400877,219603.96875,213834.921875,213294.75669613577
102278.30032308,98681.13310112958,99162.88700795165,102220.734375,101371.0546875,98013.52121848223
144321.1447540322,149247.68515038062,152480.82567380118,146656.4375,147715.40625,142455.07259464636
70945.42183756107,71073.5817792837,70149.7447158814,70805.734375,71525.1796875,70116.25645799606
57158.233997641,55708.540640896004,56946.60608974534,59155.9609375,57730.70703125,56523.74510189188
47502.74571308894,51669.38964072879,49375.52961145232,51624.27734375,50564.1875,48458.07066020758
93494.54058675944,94968.53534919137,95959.69071164992,92979.3125,97506.4453125,102620.38028210955
110771.97982988702,109884.80759975125,112862.9634056343,111420.7265625,111876.8984375,112352.41514325037
86524.58164969282,84324.6848007154,80566.136999715,84260.8359375,94431.484375,88327.09681850603
50308.596604283564,50423.09428105343,50236.342854843984,54950.66796875,52561.1875,48174.42697850079
108756.53355715031,105251.35517849599,109238.33649844595,107396.9140625,105793.75,110176.15970480193
94102.93844931443,92170.58432776356,91842.63872011394,92494.4140625,96006.171875,93555.96422990215
52806.629736558665,54692.524949212966,56752.29530777152,55961.875,53779.4453125,51067.77132582925
211634.0905873974,204400.82415868522,207187.80303235,206415.953125,208515.171875,208274.19453537336
247383.1473959173,245973.48676173895,248995.47266853193,247650.265625,249435.828125,253888.2483639591
161102.90202747568,156203.8916800861,159365.7198557731,158984.96875,158498.15625,162524.8114120598
107974.59596230593,118036.52817976104,111392.6051158221,129035.859375,122519.140625,117122.87179570671
122079.08953778583,118453.50129840222,122398.6510177239,123166.5390625,120329.4140625,122070.59049561349
198617.59345081655,203316.8041386668,205735.5715368594,200367.78125,202302.5,220583.51178277726
77106.1266940328,76024.40462901113,74301.94147112574,78620.84375,74925.03125,76182.65221591119
60509.32329071256,60820.54850437087,60140.540143472695,62064.1484375,62759.05078125,62009.44221016052
112820.81177169533,112266.2844643817,112427.15466777988,112495.4765625,115905.5390625,115296.37106305428
152210.13986564174,153151.09852415198,152230.87251109394,153778.484375,153712.734375,153695.3848510073
73481.92489524768,68585.84456031062,72658.07669434616,70729.578125,70090.3671875,70832.72177107257
52095.24073233885,51765.48781899019,52250.26230010485,55170.28125,51192.5390625,54047.838592671025
178150.61702443878,188290.95196677887,163973.6646925187,171617.578125,181630.96875,190272.58676396054
151300.24862810166,148245.54512328195,154958.9803684259,135302.5,142231.3125,139532.99158534317
217580.8832052662,213887.36905755836,216081.86643817683,217620.59375,215705.5625,208725.00113532887
87197.55259550227,84410.71497300638,84804.10848980413,87943.78125,83979.75,79768.14924155538
72696.83297959737,73873.37562433866,73054.06294224769,74094.28125,69820.6875,64177.51078368778
129173.42917715467,130210.79752515111,129073.47074036597,124246.2734375,135762.390625,128905.02377582135
72441.69611821359,72008.190482642,74093.1837209404,72081.34375,73515.7890625,74923.28452983362
104755.49228291005,110669.42177866469,107049.51464859785,118539.1484375,111948.796875,108473.26635864946
172061.405149921,170250.43022609878,173541.98262077855,171618.09375,171628.484375,171171.4701859475
65162.90851410641,60433.99691626036,64170.65428458645,64301.70703125,65706.078125,66777.5289862213
67719.18803668593,66272.09434333621,66095.19233370842,68548.7421875,65952.34375,63445.86885103808
104879.80364824565,105110.34057675171,102966.54985960765,104444.90625,104833.3984375,98218.95455418204
114935.50007895044,112334.11059641925,111619.82080109126,111476.28125,112082.265625,113775.45924286841
179540.3121318987,163670.19862054277,159768.51863515307,169336.984375,171497.296875,174094.16990105493
98527.0660941795,102549.9485930025,95443.36739725235,98863.515625,102064.5078125,99801.50019116674
264029.64974960964,260218.6861398077,261981.95956648074,276282.875,257885.5625,238432.1453013469
155111.35577825992,153096.5845536683,151624.69766442335,152140.078125,158443.84375,156151.01366258244
237924.80134176643,235822.20424476286,232521.35850684292,238105.890625,231081.90625,221078.08981164248
122168.41811220691,122172.37756542655,123743.39432213953,124012.1953125,114742.4140625,119965.02063065076
197036.28101236987,159885.46043520456,190272.14971277743,171554.828125,183454.328125,167675.89907396294
224050.15730053346,204905.7457242115,241058.5035435903,196928.265625,192401.71875,231721.45295236952
97205.75299968423,94679.76383265606,97282.92752896826,98549.1875,98238.703125,95606.27397789112
82595.89024110479,82330.99564832392,81563.5563319005,83189.609375,83701.1171875,84654.59708312794
67763.03886035735,71628.53706535192,71332.46262916662,73449.1484375,72992.5625,71797.17065722536
65402.21508880837,67009.05424959336,69359.47216152099,65407.46875,64641.1796875,65162.04199401393
204169.32138632252,198082.08146475255,205938.4372547294,200268.296875,205972.09375,211893.26341430587
116785.55827650585,112009.18883511807,116396.67200859728,114792.6484375,117684.2734375,116596.71425743916
136320.78268083124,136148.9767753833,137160.90465994432,137309.1875,136408.734375,136921.25764204192
78357.58541635444,73437.38299826534,76729.27894994334,80401.9140625,80317.953125,76466.09343076345
88162.20739259174,89254.55825416058,87879.48482137406,88567.0390625,88392.609375,85825.24119707593
56988.165481300595,55677.1542471713,55052.63174137249,54835.64453125,54881.796875,56900.528669794614
106549.01394416344,105773.3572150666,104863.41017966995,106636.421875,106334.5546875,105486.13675839306
90805.56363765322,86930.36057119728,87571.62554739827,86214.8984375,89505.5625,90954.89415328282
64086.30753427541,65527.68102805606,63737.406613877305,62816.3125,66016.71875,69958.25300122923
114743.68508549605,116581.31394462232,117109.8748087998,119849.0078125,113969.25,112973.53629349016
105221.65866425994,104193.84027799296,104528.59382524368,104998.0625,104726.3671875,103833.44075797928
86680.43519938261,90829.3578099663,89745.37126336017,94304.375,88449.7421875,91154.85237393252
185612.69873106334,184037.16315457996,184366.9496472069,179894.140625,176180.578125,180588.45131359462
73396.29600824439,79242.76045950137,74671.75543633239,69274.3671875,74261.0625,67677.78212296721
212445.31525239802,206398.64058754945,212890.64169691852,208844.46875,219453.140625,210783.7791265352
55249.51985120879,56028.49223338037,54179.58232872893,56428.5625,55183.58984375,55529.53025442416
92758.70694106854,92617.09301499826,95883.49299159966,92622.921875,94413.375,96882.80753027907
174537.63680560412,172880.49711454075,176361.08029175462,173288.953125,173040.21875,172802.21818915912
74813.66101583639,76723.15031231151,74582.3408830517,78369.5078125,75725.125,75758.21674223221
83244.24935970809,82210.7266946462,80070.5931871728,82978.859375,85456.1015625,87207.9204448177
85714.27638722045,84171.84657639386,83463.8042211009,90138.9921875,87552.8515625,85733.69367119286
142765.36734696702,142174.2581190475,137308.3802407703,133112.3125,130639.9375,139711.19439408605
278831.3804840556,272325.83240185934,285518.61275288375,269074.75,287229.375,269217.7054636078
137817.92347941938,142315.03198581617,138921.0115217861,139381.46875,140562.09375,143497.1175944208
113535.62852893703,115785.11150325848,115038.07422148147,115931.0859375,116853.5078125,107044.589760457
72065.08916501804,70663.86560158874,70352.01395457618,69757.5234375,66583.734375,66640.1291327079
111753.34953785547,111730.81024070301,111501.08887284168,111437.0390625,113117.0859375,116306.81109792572
